酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Ardmore 10 Years Old 2004 66.76 Guilty pleasure (61%, SMWS, White Wine HH, 274 Bottles, 2015)",  Ardmore Distillery,https://thewhiskyphiles.com/2015/11/24/smws-66-76-guilty-pleasure/,null,Scotch, 61.0%,https://thewhiskyphiles.files.wordpress.com/2015/11/img_31711.jpg?w=900,":66.76 Guilty pleasureCask No.  66.76 Aromas immediately jumped out of the glass, macerated blueberries, strawberries and raspberries with muscovado sugar, lemon and orange liquor as well as rum soaked cherries, honey roasted walnuts and treacle French toast. A real sucker punch on the palate; ‘out of left field’ and ‘weird but wonderful’ – ham hock served with piquant lentils, meat pie with mushy peas and an oxtail stew. Water released freshly ground coffee, warm cinnamon apple, toasted Brazil nuts and orange caramels, but in the background, a beef and gravy casserole. Slightly less intense flavours but still an oily deep texture and an ever-changing balance of sweet and savoury.Drinking tip: Curtains drawn, door locked – Enjoy!Date Distilled:  5 October 2004  Colour:  Deep ‘Jurassic’ amber  Age:  10 years  Flavour :  Deep, rich & dried fruits  Cask Type:  First fill ex-white wine hogshead  Whisky Region:  Highland Eastern Outturn: 274 bottles",":Sampled at the SMWS Big November Outturn preview tasting on 10th November 2015Colour:Rich amber gold (7/20)Nose:Rich fruity and sugary/honey sweetness, a little like a liquour, fruity peach and apricot, white port, nutty walnut but associated with it a little cheese mature and blue rather then young and lactic and also a touch of white wine vinegar – both strangely pleasantTaste:Initially spicy and prickly heat, cayenne chilli pepper flakes, rubbery bicycle inner tubes soft, quite malty cereal barley, slightly peaty and earthen, with water a lovely mixture of moist ryebread and spiced gingerbread with walnuts and honey flood out, all with a delicate touch of sweetness like soft pears poached in white wine, a touch of liquorice and bitterness creeps into the peaty natureFinish:Medium-long gently spiced and sweet with rich buttery and savoury nut loaf", £47.00 buy from SMWS
"Aberlour  9 Years Old 2005 54.36 Pocket rocket (59.7%, SMWS, Refill Bourbon Barrel, 246 Bottles, 2015)", Aberlour Distillery,https://thewhiskyphiles.com/2015/11/24/smws-54-36-pocket-rocket/,null,Scotch, 59.7%,https://thewhiskyphiles.files.wordpress.com/2015/11/img_31661.jpg?w=900,":54.36 Pocket rocketCask No.  54.36 Have you ever wondered how to make the perfect ‘Sex on the Beach’ … cocktail? You have most ingredients for it on the nose neat; peach schnapps, vodka, cranberry, orange and pineapple juice, finally place a maraschino cherry on the rim of the glass and enjoy. It was sweet, hot and spicy with a truly remarkable chewy mouthfeel like a hot Thai green coconut curry. With water, less intense but a more intriguing sweetness; fresh pineapple cubes, caramelised sugar, gooseberry fool and blueberry muffins and the taste, a luscious Indian dessert made of rose syrup, kulfi, basil seeds and vermicelli called Falooda.Drinking tip: A good pick-me-upDate Distilled:  20 October 2005  Colour:  Silver duckling  Age:  9 years  Flavour :  Young & spritely  Cask Type:  Refill ex-bourbon barrel  Whisky Region:  Speyside Spey Outturn: 246 bottles",":Sampled at the SMWS Big November Outturn preview tasting on 10th November 2015Colour:Silvery gold (2/20)Nose:Fruity, orchard fruits, peach, apricot, apple, pear, cherry lips sweeties some honey sweetnessTaste:Fruity palate with pineapple, apple pear and ginger spice, quite hot and spicy neat with some alcohol burn, with water this tamed a little giving pineapple cube sweeties, black liquorice and some herbal notesFinish:Medium, fruity and sour/bitter in places", £46.40 buy from SMWS
"Balblair 1983 Vintage 1st Release (46%, OB, 2013)", Balblair Distillery,https://thewhiskyphiles.com/2015/11/18/balblair-1983-vintage-1st-release/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/11/balblair-1983-1st-release-whisky.jpg,":1983 VintageHighland Single Malt Scotch WhiskyNatural ColourNon Chill-Filtered | First ReleaseMatured in American oak ex-bourbon barrels, Balblair Vintage 1983 is a rich, warm dram, combining all core Balblair characteristics. Only just launched to replace the 2nd release of 1975 this stunning dram is sure to be just as popular as its predecessor. What Vintage is your all time favourite? Go to The Gathering Place and leave us a comment.Tasting NotesAppearanceThe first release of Balblair 1983 has a rich golden appearance.AromaOn the nose there are warm aromas of butterscotch, toffee and vanilla that come from the long years of maturation in American oak ex-bourbon barrels. Citrus fruits can also be detected in the aroma adding to the complexity of this exceptional Vintage.TasteOn the palate it is sweet and spicy; with overtones of fresh fruits and honey.FinishA long, warming and full bodied finish.",":Sampled as part of the #IHDMasterclass online beamed live from the Scotch Whisky Experience in Edinburgh. Many thanks to Lukasz and the team at IHD for asking us to take part in this tasting.Colour:Orange amber gold (11/20)Nose:Pecan & banoffee pie, spiced apple pie, cinnamon, vanilla custard, coconut, cereal barley malt, toffee, vanilla, chocolateTaste:Smooth and rich, creamy vanilla ice cream, milk chocolate, butterscotch fudge, vanilla sponge cake, apple cake, a hit of cinnamon spice, raspberry ripple ice cream and toffee caramel sauce, oak woodFinish:Long, delicate and fruity, fruit puddings in custard", £192.61
"Balblair 1990 Vintage 2nd Release (46%, OB, 2013)", Balblair Distillery,https://thewhiskyphiles.com/2015/11/18/balblair-1990-vintage-2nd-release/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/11/balblair-1990-2nd-release-whisky.jpg,":Vintage 1990Highland Single Malt Scotch WhiskyNatural ColourNon Chill-Filtered | 2nd ReleaseMatured in American oak ex-bourbon casks and Spanish oak ex-sherry butts Balblair Vintage 1990 2nd release is truly exceptional. Recently released to replace our award-winning 1989 Vintage, this incredible dram is sure to become a firm favourite amongst Balblair fans and whisky connoisseurs. Join the conversation on The Gathering Place and tell about your favourite Vintage.Tasting NotesAppearanceThe second release of Balblair 1990 is deep copper in appearance with hints of sparkling amber.AromaThe aroma is spicy yet sweet and is punctuated with notes of raisins, toffee and honey. Hints of vanilla, chocolate and citrus fruits are also present.PalateOn the palate it is full bodied; sweet and spicy in character with hints of honey, raisins and zesty fruits.FinishThe finish is smooth and long-lasting.",":Sampled as part of the #IHDMasterclass online beamed live from the Scotch Whisky Experience in Edinburgh. Many thanks to Lukasz and the team at IHD for asking us to take part in this tasting.Colour:Dark amber with ruby highlights (13/20)Nose:Fruity orchard fruits, apple, pear, peach, honey sweet, toffee, vanilla, milk chocolate, cereal barley malt, fresh linen, floral roses, herbal rosemary, touches of dried fruit raisin or pruneTaste:Full-bodied, heather honey, fruit and spice mixture like baked apple pie and cinnamon, oak wood, floral and herbal, grapefruit citrus, golden syrup, sweet key lime pie, pears poached in red wine or brandyFinish:Medium-long, spiced fruit, toffee oak wood and slightly tannic leathery notes", £102.79
"anCnoc 22 Years Old (46%, OB, 2013)", Knockdhu Distillery,https://thewhiskyphiles.com/2015/11/12/ancnoc-22-years-old/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/11/ancnoc-22-year-old-whisky.jpg,":Matured predominately in American oak, ex-bourbon casks as well as Spanish oak, ex-sherry butts, anCnoc 22 Years Old displays complexity and a wealth of character but its long lasting rich, smoky finish sets this dram apart from the younger offerings.ColourBright gold with a copper tint.NoseSweet and spicy with notes of honey and toffee. Warm Christmas cake is accentuated by the freshness of lemons, green apples and cut flowers. All wrapped in a delicate whiff of wood smoke.TasteFull bodied and complex. Distinct crushed clove, raisin and blood orange flavours are at the front, closely followed by layers of fragrant vanilla and leather. The long, rich finish is smoky and spicy.",":Sampled as part of the #IHDMasterclass online beamed live from the Scotch Whisky Experience in Edinburgh. Many thanks to Lukasz and the team at IHD for asking us to take part in this tasting.Colour:Amber bronze (13/20), slow forming medium-sized tears leave medium legsNose:More spiced than the anCnoc 18 Years Old, plenty of cinnamon and gingerbread on top of the floral and honeyed cereal maltiness, some toffee, Christmas cake or light pudding, brandy soaked raisins, freshly ground nutmeg but also a sprinkle of icing sugarTaste:Creamy vanilla and chocolate milkshake, toffee and fudge, rich, malty cereal, cinnamon spiced apples, slightly burnt caramelised sugars and molasses, condensed milk sweetness, crème brulee and vanilla custard, some tannic leather or suedeFinish:Long, spiced and creamy toffee melting in the mouth whilst sitting by an open log fire", £79.99
"Old Pulteney 17 Years Old (46%, OB, 2015)", Pulteney Distillery,https://thewhiskyphiles.com/2015/11/12/old-pulteney-17-years-old/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/11/old-pulteney-17-year-old-whisky.jpg,":Our 17-year-old predominantly features ex-bourbon maturation, with the addition of spirit that has been wholly matured in Spanish wood ex-sherry casks, predominantly Pedro Ximenez and Oloroso. This adds a subtle depth and complexity to the whisky, making for an outstanding after-dinner drink.AppearanceRed amber with a rich ochre hue.AromaSweet with traces of apples and pears: slightly woody with a hint of butterscotch.TasteSweet with soft fruits: kiwi, guava, peach.",":Sampled as part of the #IHDMasterclass online beamed live from the Scotch Whisky Experience in Edinburgh. Many thanks to Lukasz and the team at IHD for asking us to take part in this tasting.Colour:Rich copper bronze with ruby highlights (12/20), numerous small-medium sized droplet tears form slowly and leave fine legsNose:A melange of fruits, some fresh and some dried, apple, pear, peach, apricot plus raisin prune and fig, maple and pecan pastries and almond croissants freshly baked, toffee and fudge with a hint of rum & raisin and a nice chewy maltiness, vanilla crème bruleeTaste:Toffee, butterscotch fudge and honey sweetness, a strong cereal maltiness is ever-present, creamy vanilla with salted caramel, touch of cocoa-dusted almonds, herbal wintergreen, green grassiness or slightly dried hay, green coconut, suede leather and old rope, fruity peach, apple and apricot, stewed in brandy, all with a sprinkle of smoked sea salt.Finish:Medium – long, vanilla buttercream, tannic and herbal tea and leather, salted caramel", £59.99
"Tomintoul 12 Year Old Portwood Finish (46%, OB, 2010)", Tomintoul distillery,https://thewhiskyphiles.com/2015/11/11/tomintoul-12-year-old-portwood-finish/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/11/tomintoul-12-year-old-portwood-finish-whisky.jpg,"Pure ingredients and the natural environment add to smooth and mellow character of our award-winning Tomintoul Speyside Glenlivet Single Malt Scotch Whisky, “the gentle dram”.Tomintoul Speyside Glenlivet Single Malt Scotch Whisky Portwood Finish Aged 12 Years has been lovingly crafted, from a selection of the finest Portwood casks, and aged for at least 12 years.","Another sample from Tom at Tom’s Whisky Reviews. Finished in Port casks for an indeterminate amount of time, this one should appeal to the sweet toothed.My tasting notes:Appearance: Orange amber gold (11/20), slow and thick heavy tears and legsNose: Orange and ginger marmalade, jammy red fruits, brambles and strawberries, musty oak wood, sweet, oysters with sherry vinegar or sweet scallop meat, a little briny and chalkyTaste: Warm marmalade, neutral sweet (less than nose suggests), slightly savoury and sweet shellfish or scallop meat, clove oil, spiced cinnamon, burnt brown toast with berry jam and caramelised sugarsFinish: Long, spicy and musty oak wood, drying and a little tannic, malty", £39.95
"Inchmurrin 18 Years Old (46%, OB, 2015)", Loch Lomond distillery,https://thewhiskyphiles.com/2015/11/03/inchmurrin-18-years-old/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/09/inchmurrin_18years.jpg,":Inchmurrin Whisky is distilled in the unique stills that give the whisky its light floral and grassy notes. As whisky has been aged in wood for 18 years it brings out sweeter more woody notes from the character of the casks. During that period Tommy Wallace was our master cooper, he was responsible for selecting the best casks in which to lay down this wonderfully characterful liquid.",":The 4th and final dram from the #InchmurrinWhisky Tweet Tasting hosted by Steve @TheWhiskyWire and @LochLomond3. This 18 Year old represents the pinnacle of the current Inchmurrin range and returns to the same recipe as the 12 Year Old expression using 3 types of ex-bourbon cask.Colour:autumnal amber gold (11/20) slow forming fine tears leave med-fine legsNose:Sweet, honey, vanilla, leather glove, cocoa dusted almonds, spice mace, cinnamon, nutmeg, pepper, milk chocolate and coconut, bounty bars, salt caramel, dark cherry kirsch and black forest gateauxPalate:Salty nut almond & hazelnut butter, linseed oil, fudge, caramel, honey, vanilla egg custard, nutmeg, cinnamon, milk chocolate, leather and sweatFinish:Long sweet honey and nut with dusty and chalky spices, sweet latte coffee.", £77.00 for 70cl
"Inchmurrin Madeira Wood Finish (46%, OB, 2015)", Loch Lomond Distillery,https://thewhiskyphiles.com/2015/11/03/inchmurrin-madeira-wood-finish-46-loch-lomond-group/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/09/inchmurrin_wood.jpg,":Our Master Distiller Bill White selects individual casks matured exclusively in traditional American oak whisky barrels before marrying them together for a further maturation in casks that have previously been used for making Madeira wine. The Maderia cask finish enhances the orchard fruit character of peach and pear with marzipan and nutmeg coming to the fore, giving a dry nuttiness to the long, oak finish. Inchmurrin Madeira Wood Finish is non chill-filtered, to keep things as nature intended.",":Dram #3 from the #InchmurrinWhisky Tweet Tasting hosted by Steve @TheWhiskyWire and @LochLomond3. Although not stated on the bottle (therefore NAS) I got the impression this is essentially the 12 Years Old Inchmurrin expression that has spent a further maturation in Madeira Wine Casks  – perhaps a year or two more?Colour:Ochre amber gold (11/20), large oily drops with medium-thick legsNose:Sweet egg custard tarts, vanilla, cereal pastry, sprinkle of nutmeg, peach melba, melon, hazelnut paste, cocoa, grassy/hayTaste:almond croissant, fruity tinned peaches, doughy cereal malt, sugared almonds, touch of zest sweet lemon/lime, bay leaf, lemongrass, Diane sauceFinish:Medium-long zesty, spiced cream toffee and peach fruit", £55.00 for 70cl
"Inchmurrin 12 Years Old (46% , OB, 2015)", Loch Lomond distillery,https://thewhiskyphiles.com/2015/11/03/inchmurrin-12-years-old-46-loch-lomond-distillers/,null,Scotch, 46%,https://thewhiskyphiles.files.wordpress.com/2015/09/inchmurrin_12years.jpg,":Inchmurrin Whisky is distilled in the unique stills that give the whisky light, floral and grassy notes. The whisky is aged in three types of cask bourbon, refill and re-charred casks for a period of 12 years. These whiskies are then vatted together in a balance only known to our master distiller William White.",":Dram #2 from the #InchmurrinWhisky Tweet Tasting hosted by Steve @TheWhiskyWire and @LochLomond3Colour:Full amber gold (10/20) large quick drops leave thick oily legsNose:Rhubarb and custard, herbal honey, some NMS character milky/lactic, creamy vanilla, fruity apple, pear and grapefruit, caramel/toffee/butterscotch oakTaste:Toffee and fruit, grapefruit and peach, butterscotch, salt caramel, crème brulee, tannic/leathery, cinnamon bunsFinish:medium, sweet toffee drying tannic and cinnamon spice", £36.00 for 70cl
"Inchmurrin New Make (85.9%, OB, 2015)", Loch Lomond Distillery,https://thewhiskyphiles.com/2015/11/03/inchmurrin-new-make-spirit/,null,Scotch, 85.9% – reviewed at ~ 43%,https://thewhiskyphiles.files.wordpress.com/2015/11/img_3142.jpg?w=900,":Inchmurrin New Make Spirit 85.9% ABV. Inchmurrin Whisky is distilled in the unique stills that give the whisky light, floral and grassy notes.",":Sample#1 from the #InchmurrinWhisky Tweet Tasting hosted by Steve Rush @TheWhiskyWire and @LochLomond3. We questioned the rather high ABV of this new make spirit with Loch Lomond Group who were willing to confirm that it was down to the types of stills they use at the distillery. Loch Lomond is equipped with traditional copper pot stills, Lomond stills (copper pots with rectifying heads rather than swan necks) and a continuous (grain) still. Traditional double-distillation or triple-distillation in copper pot stills allows production of New Make at ~ 68-73% ABV (variable by distillery due to still size and shape and their spirit cuts) or ~80% ABV respectively (e.g. at Auchentoshan) whereas continuous distillation can easily reach 90+% ABV. I assume the Inchmurrin new make is rectified in their Lomond Stills allowing distillation to 85.9% ABV as it is not triple-distilled. Even so at this concentration a reasonable level of flavour and character is still retained, forming a good base for their Inchmurrin range.Colour:Crystal Clear (0/20) thick, oily legsNose:Chemical ester and acetone, fruity apple and under-ripe pear, peach, apricot and grassy, perfumed floral and herbalTaste:Grassy/hay, cereal grains, wheat & rye (flavours), pear drops, green banana, plasticine/acetate? salted caramelFinish:N/a",null
"Springbank 14 Years Old 2000 27.108 A savoury experience! (53.2%, SMWS, Refill Bourbon Barrel, 174 Bottles, 2015)", Springbank Distillery,https://thewhiskyphiles.com/2015/10/30/smws-27-108-a-savoury-experience/,null,Scotch, 53.2%,https://thewhiskyphiles.files.wordpress.com/2015/10/smws27-108.jpg?w=1200,"Cask No. 27.108Smelling this one neat it made us all very hungry; quiche Lorraine, cheese on toast, roasted red pepper cheese omelette and a stone baked wood fired pizza margherita – I think you get the picture! We also got smoked mackerels and kippers – possibly on the pizza. We could no longer wait to taste it; pickled onion Monster Munch, bacon frazzles and salt & vinegar crisps all washed down with a ‘Pickleback’. Water turned it into a Ploughman’s lunch with apple chutney, celery sticks and sea salt balsamic vinegar crisps. The taste was briny and oily like deep fried onion rings with a sprinkling of Szechuan pepper.Drinking tip: An odd but charming dram. Expect the unexpected.Date Distilled:  31 March 2000  Colour:  Golden toffee wrapper  Age:  14 years  Flavour :  Oily & coastal  Cask Type:  Refill ex-bourbon barrel  Whisky Region:  Campbeltown Outturn: 174 bottles","Sampled at SMWS Queen Street on 24/1/2015, my final smoky dram for the evening was this rather interesting sounding Springbank expression with hints of salt and vinegar crisps I hoped this would be a hit…My tasting notes:Colour: Amber gold (9/20), medium-fine tears leaving fine legsNose: Sharp and acidic like pickling vinegar, malty, meaty, beefy crisps or monster munch, floral heather honey, cereal barley malt, light peat smokeTaste: Malty, wood polish, waxy and oily, candlewax/beeswax, orange zest, yellow and white grapefruit juice, syrupy in mouthfeel, develops into toffee oak wood and liquoriceFinish: Long, liquorice and dusty smoke", £53 buy from SMWS
"Auchentoshan 13 Years Old 2001 Distillery Exclusive (53.8%, OB, Bourbon Cask #50, 2014)", Auchentoshan Distillery,https://thewhiskyphiles.com/2015/10/30/auchentoshan-13-years-old-2001-distillery-exclusive/,null,Scotch, 53.8%,https://thewhiskyphiles.files.wordpress.com/2015/10/auchentoshan-byo.jpg?w=900,":Distilled on 18th January 2001 was bottled on 30th August 2014, this spent a full 13 years in an ex bourbon cask #50 and was bottled by my good friend Tom at Toms Whisky Reviews – you can read his thoughts here.",":Sampled as part of a bottle-your-own bonanza instigated by Tom, who was wondering how good these cask offering at distilleries really were, needless to say we have sampled plenty now and many of them are incredibly good, this one included!Colour:Refractive amber gold (9/20), slow large tears leave fine legsNose:Fruity, peach, melon, fruit cocktail, refresher chew sweeties, sherbet, fizzy, citric, fresh lime juice, lemon, cereal barley malt – slightly doughy and bread-like, light honey and a real fresh jif lemon like washing up liquidTaste:Smooth and creamy, vanilla cream, vanilla custard, cream, runny honey, slightly biscuit and dough cereal notes, a spice develops and builds with white pepper, then fruity, lemon & lime citrus, melon and peach, apricot, the body increases a little with some dry oak wood coming throughFinish:Medium-length, spiced sweetness with cinnamon and honey, a little sour, reminded me of honey & lemon cough mixture, bubblegum", ~ £70
"Jura 25 Years Old 1988 31.27 Bold sailor’s dram (52.4%, SMWS, Refill Bourbon HH, 245 Bottles, 2014)", Isle of Jura Distillery,https://thewhiskyphiles.com/2015/10/30/smws-31-27-bold-sailors-dram/,null,Scotch, 52.4%,https://thewhiskyphiles.files.wordpress.com/2015/05/smws-31-271.jpg,":Cask No.  31.27A complex nose – sweet, salty and medicinal, with light smoke – panellists mentioned salted popcorn, gammon with pineapple, seaweed and various impressions of wood. With water, we imagined sea-breezes and bold sailors strutting along a breakwater, by oyster shells and dying barbeques; also sweet suggestions of apricot Danish and Edinburgh Rock. The palate was fascinating – maritime notes joined by citrus (including Terry’s chocolate orange), clove-studded gammon, oak, ash, white pepper and coal-dust. The reduced palate found sweet tobacco, floral flavours (lavender, Parma violets) and the dryness of heather smoke and barbecued meat and shellfish. The K Foundation burned £1,000,000 here in 1994.Drinking tip: Beach barbeque dram – with or without sailors.Date Distilled:  27 September 1988  Colour:  Salvaged bullion just below the surface  Age:  25 years  Flavour :  Lightly peated  Cask Type:  Refill ex-bourbon hogshead  Whisky Region:  Highland Island Outturn: 245 bottlesWhat I Say:Another sample received from Tom at Toms Whisky Reviews. Tom also has a certain fondness for drams produced on the fair isle of Jura.Colour:Refractive light amber gold (8/20), small tears with fine legsNose:Toffee, mint, spirit and feinty, cereal barley grist, green apple, nectarine, zesty and citric, creamy vanilla, saltwater taffy or salted caramel, germolene or deep heat muscle rub/wintergreen oilTaste:Spicy white pepper, sticking plasters, butterscotch toffees, fishermens friends (menthol and eucalyptus), oak wood, ashen peat, lemon and lime zest, clove oil and lavender oilFinish:Long, clove and lemon oil, salty, ashen peat and butterscotchOverall:Actually pretty darn good. Hard not to be at this age for Jura. Not the most active of casks (again I level this accusation at many SMWS offerings) but in this case it works as the spirit character is still good. I really liked the essential oil character in this dram with wintergreen, clove, lavender and lemon all warming up the botanist in me.Don’t take my word for it:Read Tom’s thoughts here Rate this:Share this:TweetMoreEmailShare on TumblrPrintPocketLike this:Like Loading...Related Categories: Jura Tagged as: 1988 vintage, 25 Years Old, 31.27 Bold sailor’s dram, 87 points, Island, Island single malt scotch whisky, Isle of Jura Distillery, Jura, Scotch, Scotch Malt Whisky Society, Single malt, SMWS, SMWS 31.27, SMWS 31.27 Bold sailor’s dram, Toms Whisky Reviews ",null, £95 buy from SMWS
"Spice King  8 Years Old (40%, Wemyss Malts, 2015)", Wemyss Malts,https://thewhiskyphiles.com/2015/10/29/spice-king-8-years-old/,null,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2015/10/spice-king-8-year-old-weymss-malts-blended-malt-whisky.jpg,":For Spice King, the signature malt we use is from the Highlands and Islands, to produce a whisky with rich, full and spicy top notes.Tasting Note by The Chaps at Master of MaltNose: Peppery, fruity and malty with notes of cinnamon, orange zest and hints of coconut.Palate: Spicy with nutmeg, black pepper, toasted barley and lightly charred oak.Finish: Rich and intense with coconut oil and malt on the tail.Overall: An excellent spicy dram.",":As part of a dedicated drive to sample more blended whisky, both blended scotch (malt & grain) and in this case blended malt. I picked up various miniatures on my travels including some of the wonderful offerings from Wemyss Malts. More commonly found amongst our samples with their single malt offerings, the Spice King is part of their standard range of flavour based blends. Wemyss Malts recently announced they were dropping the 8 year old age statement from this line (though retaining the 12 year olds) and released new batches with no age statement – also available to buy here.Colour:Copper amber (11/20), large tears with fine legsNose:Fruity, sherry trifle, orange, toffee, caramel, crème brulee, peach, fig, raisin, prune, slightly grassy and cereal barleyTaste:Light honeyed fruits, apricot, peach, touch of fig and sultana, caramel and toffee oak wood, hazelnut, spicy with cayenne pepper and freshly grated nutmeg, drying, polished oak wood and walnut woodFinish:Medium-long, sherried fruits, toffee, polish, beeswax, faint wisps of peat smoke", £29.72
"The Singleton of Glen Ord 18 Years Old (40%, OB, 2015)", Glen Ord Distillery,https://thewhiskyphiles.com/2015/10/29/the-singleton-of-glen-ord-18-years-old/,null,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2015/10/the-singleton-of-glen-ord-18-years-old.jpg,":Singleton of Glen Ord 18 Year OldGlen Ord Distillery staff tasting notes:Less spicy, more mature, slightly darker in colour, and deeper in flavour than the 12-year-old; the house style of the distillery, beautifully presented. Long and beautifully rounded. Very gently warming. Soothing. A hint of cinnamon and roses and the slightest of medicinal notes, with marzipan returning in the aftertaste.",":Our final sample in The Singleton of Glen Ord range was this 18 year old expression, again returning to the 50:50 bourbon:sherry cask matured ratio for its construction.Colour:Copper amber (11/20), large droplets with medium-fine legsNose:Dusty and musty oak wood, dunnage warehouse, chocolate, ginger and honey, lemon barley sugars, slightly perfumed sandalwood and rose, sweet almost cloying – like walking into an olde-fashioned sweet shop, fruity, sherbet lemons, rich Demerara sugar, red berries and creamy vanillaTaste:Smooth with a slight hint of ginger spice, vanilla custard, rich honey, oaky wood, toffee, caramel, butterscotch, more honey! tinned peachesFinish:Long, toffee’d oak wood, biscuit barley malt, traces of suede leather and caramel", contact Distillery Shop.
"The Singleton of Glen Ord 15 Years Old (40%, OB, 2015)", Glen Ord Distillery,https://thewhiskyphiles.com/2015/10/29/the-singleton-of-glen-ord-15-years-old/,null,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2015/10/the-singleton-of-glen-ord-15-years-old.jpg,":Singleton of Glen Ord 15 Year OldGlen Ord Distillery staff tasting notes:The Singleton of Glen Ord 15 year old has a deep amber colour and on the nose it has floral, melon and vanilla notes. On the palate it is perfectly balanced – sweet with a light overall tartness. It is an elegant and complex whisky.",":The second expression in our tasting through The Singleton of Glen Ord range at Glen Ord Distillery is this 15 year old expression. Released in 2010 for the Taiwanese market, the exact ratios of sherry:bourbon cask maturation are a closely held secret, though rumour has it that perhaps more sherry than bourbon is used?Colour:Dark copper gold (13/20), slow medium-large droplets leave fine legsNose:Honeyed with a much deeper vanilla note that the 12 Years Old expression, white oak wood, creamed coconut, milk chocolate, orange marmalade, ginger, something green and vegetal, biscuit cereal barley malt, fruity and slightly tropical with peach, lychee and mangoTaste:Rich heather honey, orange, zesty and peel, barley sugars, milk chocolate, latte coffee, a gentle oaky spice, touches of marzipan and gingerFinish:Medium-long, zesty almost fizzy like icing sugar on the tip of your tongue, chocolate and honey persist", contact Distillery Shop.
"The Singleton of Glen Ord 12 Years Old (40%, OB, 2015)", Glen Ord Distillery,https://thewhiskyphiles.com/2015/10/29/the-singleton-of-glen-ord-12-years-old/,null,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2015/10/the-singleton-of-glen-ord-12-years-old.jpg,":Singleton of Glen Ord 12 Year OldGlen Ord Distillery staff tasting notes:The Singleton of Glen Ord is a rich, smooth-tasting, well-balanced whisky with distinctive packaging. On the nose big, warming and immediately welcoming; rich with dried orange peel. With water, fruity aromas blend, joined by sandalwood and light caramel. On the palate – gingery, soft and chewy toffee. Simply smooth and delicious.",":Sampled at Glen Ord Distillery, as Friends of the Classic Malts we were keen to visit Glen Ord for our passport stamp and couldn’t resist paying a little extra on top of our free tour in order to sample the standard range starting with this The Singleton of Glen Ord 12 Years Old. During our tour we got to experience the aromas of a standard sherry butt and bourbon barrel maturing within the warehouses. This expression takes these two maturation types at 12 years and marries them 50:50 to produce this expression.Colour:Ruby amber/copper gold (12/20), slow medium-sized tears leave substantial legsNose:Ginger, orange peel, marmalade, toffee, vanilla fudge, butterscotch, dried fruits, raisin, prune, red fruits, raspberry and cranberry, zesty, more spiced gingerTaste:Waxy and spiced fruit punch, a little ginger and white pepper, oaky wood, tannic almost, marmalade – thick cut with plenty of orange peel and zest, a touch of grapefruit, lemon and lime, sweet, malty cereal barley, biscuit.Finish:Medium length, more spiced fruit punch some lasting tannic oak and soft leather", contact Distillery Shop.
"Glen Scotia  9 Years Old 2001 Select Cask 627 (45%, OB, Bourbon Barrel, 330 Bottles, 2011)", Glen Scotia Distillery,https://thewhiskyphiles.com/2015/10/20/glen-scotia-9-years-old-2001-select-cask-627-45-glen-scotia-distillery/,null,Scotch, 45%,https://thewhiskyphiles.files.wordpress.com/2015/10/img_2660.jpg?w=900,":Single cask bottling, matured in oak casks, no chill filtration, no colouring.Cask No. 627Date Distilled: 5th November 2001Date of Bottling: 28th July 2011Wood type: Bourbon barrelBottle No. 22 of 33045% Alc/Vol",":This select cask available from the remaining stocks at the Glen Scotia Distillery shop was selected during our recent visit for something fairly unique but easily affordable. Since it’s re-emergence under Loch Lomond Distilling Co. leadership, most Glen Scotia has been bourbon matured. For example we recently reviewed the outgoing Rainbow range of age statement malts which all fit this bill. A series of casks identified as having superior individual qualities when compared to the rest of the stock were hand selected and bottled in their Select Cask portfolio. This is Cask 627, a 9 year old bourbon matured example.Colour:Bright champagne gold (5/20) slow-forming and slow-moving fine tears leave medium legsNose:Dusty or chalky and fruity, lots of citrus zest but balanced with a honey and cereal sweetness, apple, pear, pineapple, apricot and peach spring to mind all freshly picked, a touch of spice or alcohol burn or perhaps fresh oak, the fruits become stewed, grassy hay and summer meadows are called to mind as well as fresh linen and orange marmalade with a hint of gingerTaste:Sweet and luxurious vanilla cream or ice-cream, clotted cream, honey and fruit juices all sugary sweet, more apple and pear – a touch of Calvados, some cereal barley malt and milled barley flour, again a little dustiness to it, salted caramel, and ice-cream wafers, butterscotch, crème brulee, rough cut marmalade on white bread toast with a hint of butter.Finish:Medium-long, more creamy vanilla ice cream and wafers, fairly ethereal but persistant", £45
